size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,city_ الدمام,city_ الرياض,city_ جدة,front_4 شوارع,front_جنوب,front_جنوب شرقي,front_جنوب غربي,front_شرق,front_شمال,front_شمال شرقي,front_شمال غربي,front_غرب
300,3,3,5,3,1,1,1,0,0,1,0,0,1,0,1,1,0,0,85000,False,True,False,False,False,False,False,False,True,False,False,False
300,0,5,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,45000,False,True,False,False,False,False,False,False,False,False,False,True
300,0,5,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,45000,False,True,False,False,False,False,False,False,True,False,False,False
372,2,4,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,75000,False,True,False,False,False,False,False,False,False,False,False,True
500,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,160000,False,True,False,False,False,False,False,False,False,False,False,True
405,3,3,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,115000,False,True,False,False,True,False,False,False,False,False,False,False
390,0,1,4,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,4000,False,True,False,False,False,False,False,False,True,False,False,False
350,0,5,5,2,1,1,0,1,0,1,1,0,1,0,1,0,0,0,70000,False,True,False,False,False,False,False,True,False,False,False,False
320,0,4,5,2,0,1,0,1,0,0,1,0,1,0,0,1,0,0,45000,False,True,False,False,False,False,False,True,False,False,False,False
396,3,4,4,3,1,1,1,1,0,1,0,0,1,0,0,0,0,0,160000,False,True,False,False,False,False,False,False,True,False,False,False
400,2,5,5,2,1,1,0,0,0,1,1,0,1,0,0,1,0,1,80000,False,True,False,False,False,False,False,False,True,False,False,False
350,0,5,5,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,60000,False,True,False,False,False,False,False,False,False,True,False,False
280,0,3,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,40000,False,True,False,False,False,False,False,False,False,False,True,False
500,22,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,80000,False,True,False,False,True,False,False,False,False,False,False,False
300,28,6,5,2,1,0,1,1,0,0,0,1,1,0,0,1,0,0,95000,False,True,False,False,False,False,False,False,True,False,False,False
375,3,5,5,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,95000,False,True,False,False,False,False,False,True,False,False,False,False
462,10,5,5,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,140000,False,True,False,False,False,False,False,False,True,False,False,False
450,0,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40000,False,True,False,False,True,False,False,False,False,False,False,False
330,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,50000,False,True,False,False,False,False,False,True,False,False,False,False
384,0,5,5,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,80000,False,True,False,False,False,False,False,False,True,False,False,False
200,5,5,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,1,110000,False,True,False,False,False,False,False,False,True,False,False,False
375,2,5,5,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,90000,False,True,False,False,False,False,False,False,False,False,False,True
200,5,5,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,110000,False,True,False,False,False,False,False,False,True,False,False,False
330,0,5,5,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,75000,False,True,False,False,False,False,False,False,False,False,False,True
300,9,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65000,False,True,False,False,False,False,False,False,True,False,False,False
200,0,3,5,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,120000,False,True,False,False,False,False,False,True,False,False,False,False
300,3,5,5,3,1,0,1,1,0,1,1,0,1,0,0,1,1,0,100000,False,True,False,False,False,False,False,False,True,False,False,False
250,0,3,2,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,85000,False,True,False,False,False,False,False,False,True,False,False,False
300,4,4,5,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,85000,False,True,False,False,True,False,False,False,False,False,False,False
320,2,6,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,30000,False,True,False,False,False,False,False,False,True,False,False,False
375,0,5,5,3,1,1,1,1,0,1,0,0,1,0,0,0,0,0,90000,False,True,False,False,False,False,False,False,False,True,False,False
260,9,5,5,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,120000,False,True,False,False,False,False,False,False,True,False,False,False
353,3,4,3,2,1,1,0,1,1,1,0,1,0,0,0,1,0,0,140000,False,True,False,False,True,False,False,False,False,False,False,False
220,2,3,3,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,143000,False,True,False,False,False,False,False,False,True,False,False,False
200,0,4,4,3,1,1,0,1,1,1,1,1,1,0,0,1,0,0,95000,False,True,False,False,False,False,False,True,False,False,False,False
270,3,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000,False,True,False,False,False,False,False,False,True,False,False,False
200,0,3,4,3,1,1,0,1,1,1,1,1,1,1,0,1,0,0,95000,False,True,False,False,False,False,False,True,False,False,False,False
250,0,4,5,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,130000,False,True,False,False,False,True,False,False,False,False,False,False
250,15,2,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,100000,False,True,False,False,True,False,False,False,False,False,False,False
270,2,3,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,140000,False,True,False,False,False,False,False,False,True,False,False,False
270,3,3,3,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,140000,False,True,False,False,False,False,False,False,True,False,False,False
270,2,3,3,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,140000,False,True,False,False,False,False,False,False,True,False,False,False
300,0,3,5,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,30000,False,True,False,False,False,False,False,False,False,False,False,True
300,15,5,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50000,False,True,False,False,False,False,False,True,False,False,False,False
375,0,5,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,100000,False,True,False,False,False,False,False,True,False,False,False,False
215,2,5,5,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,90000,False,True,False,False,False,False,False,True,False,False,False,False
300,0,4,5,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,80000,False,True,False,False,False,False,False,False,True,False,False,False
420,10,4,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,130000,False,True,False,False,False,False,False,False,False,False,False,True
320,0,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,95000,False,True,False,False,False,False,False,False,False,False,False,True
312,35,5,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2000,False,True,False,False,True,False,False,False,False,False,False,False
200,0,4,4,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,33000,False,True,False,False,True,False,False,False,False,False,False,False
350,6,3,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,135000,False,True,False,False,False,False,False,True,False,False,False,False
300,5,5,5,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,50000,False,True,False,False,False,False,False,False,True,False,False,False
450,0,7,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,False,True,False,False,False,False,False,False,False,False,False,True
250,0,1,2,3,1,0,1,1,0,1,1,1,1,0,0,1,0,0,75000,False,True,False,False,False,False,False,False,True,False,False,False
400,10,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70000,False,True,False,False,True,False,False,False,False,False,False,False
300,2,5,4,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,45000,False,True,False,False,False,False,False,False,True,False,False,False
375,3,3,4,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,45000,False,True,False,False,True,False,False,False,False,False,False,False
265,10,5,5,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,80000,False,True,False,False,True,False,False,False,False,False,False,False
280,0,6,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,70000,False,True,False,False,False,False,False,True,False,False,False,False
300,0,5,3,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,38000,False,True,False,False,True,False,False,False,False,False,False,False
375,0,4,2,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,38000,False,True,False,False,True,False,False,False,False,False,False,False
420,4,5,5,2,1,1,0,1,0,1,1,0,1,0,0,1,0,0,45000,False,True,False,False,False,False,False,False,False,True,False,False
375,3,5,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,140000,False,True,False,False,False,False,False,True,False,False,False,False
330,10,4,5,3,1,1,1,1,0,1,0,0,1,0,0,1,0,0,120000,False,True,False,False,False,False,False,False,True,False,False,False
441,6,5,5,4,1,1,1,1,1,1,1,0,1,0,0,0,0,1,130000,False,True,False,False,True,False,False,False,False,False,False,False
300,9,4,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,60000,False,True,False,False,False,False,False,True,False,False,False,False
441,6,5,5,4,1,1,1,1,1,1,1,0,1,0,0,1,0,1,130000,False,True,False,False,True,False,False,False,False,False,False,False
400,21,4,5,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,80000,False,True,False,False,True,False,False,False,False,False,False,False
375,0,6,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,80000,False,True,False,False,False,False,False,False,False,False,False,True
300,13,4,5,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,80000,False,True,False,False,True,False,False,False,False,False,False,False
370,0,5,5,3,1,1,1,1,0,0,0,0,1,0,1,1,0,1,70000,False,True,False,False,True,False,False,False,False,False,False,False
240,14,5,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,40000,False,True,False,False,False,False,False,True,False,False,False,False
450,5,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,60000,False,True,False,False,False,False,False,True,False,False,False,False
320,0,4,3,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,140000,False,True,False,False,False,False,False,False,False,False,False,True
350,4,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,150000,False,True,False,False,False,False,False,False,True,False,False,False
375,0,6,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,80000,False,True,False,False,False,False,False,False,False,False,False,True
500,20,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,90000,False,True,False,False,True,False,False,False,False,False,False,False
350,14,4,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,100000,False,True,False,False,False,True,False,False,False,False,False,False
300,0,4,4,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,3333,False,True,False,False,False,False,False,False,True,False,False,False
380,3,5,5,2,0,1,1,1,0,1,0,0,1,0,0,1,0,0,110000,False,True,False,False,False,False,False,False,False,False,True,False
300,10,6,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30000,False,True,False,False,False,False,False,False,False,False,False,True
250,0,5,5,2,1,1,0,1,1,1,1,1,1,0,1,1,0,0,14000,False,True,False,False,False,False,False,True,False,False,False,False
400,36,7,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,50000,False,True,False,False,False,False,False,False,False,False,True,False
500,0,3,5,3,1,1,1,1,0,0,1,0,1,0,0,0,0,1,50000,False,True,False,False,True,False,False,False,False,False,False,False
360,0,7,5,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,45000,False,True,False,False,True,False,False,False,False,False,False,False
200,13,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16000,False,True,False,False,False,False,False,False,True,False,False,False
400,20,3,4,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,110000,False,True,False,False,False,False,False,True,False,False,False,False
255,0,3,2,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000,False,True,False,False,False,False,False,True,False,False,False,False
450,0,5,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,75000,False,True,False,False,False,False,False,False,False,False,False,True
360,0,5,5,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,90000,False,True,False,False,False,False,False,False,False,False,False,True
260,0,4,4,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,100000,False,True,False,False,False,False,False,False,True,False,False,False
325,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60000,False,True,False,False,True,False,False,False,False,False,False,False
370,0,6,3,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,3800,False,True,False,False,False,False,False,True,False,False,False,False
280,5,7,4,4,1,1,0,0,0,1,0,0,1,0,1,1,0,0,50000,False,True,False,False,False,False,False,False,False,False,False,True
300,0,5,4,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,90000,False,True,False,False,False,False,False,False,True,False,False,False
441,6,5,5,4,1,1,1,1,1,1,1,0,1,0,0,1,0,0,130000,False,True,False,False,True,False,False,False,False,False,False,False
500,7,5,3,2,1,0,1,1,0,0,1,0,1,0,0,0,0,1,70000,False,True,False,False,False,False,False,False,True,False,False,False
400,0,4,5,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,52000,False,True,False,False,True,False,False,False,False,False,False,False
500,31,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,False,True,False,False,False,False,False,False,True,False,False,False
250,6,3,3,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,65000,False,True,False,False,False,False,False,False,True,False,False,False
230,7,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,80000,False,True,False,False,False,False,False,False,False,False,False,True
350,0,4,4,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,100000,False,True,False,False,False,False,False,True,False,False,False,False
300,0,4,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,38000,False,True,False,False,False,False,False,False,True,False,False,False
300,5,5,5,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,100000,False,True,False,False,False,False,False,False,False,False,False,True
300,3,3,4,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,52000,False,True,False,False,True,False,False,False,False,False,False,False
484,17,5,5,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,60000,False,True,False,False,False,True,False,False,False,False,False,False
250,8,4,5,2,1,1,0,0,0,1,1,0,1,0,1,0,0,0,4500,False,True,False,False,False,False,False,True,False,False,False,False
400,25,5,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,50000,False,True,False,False,False,False,False,False,True,False,False,False
500,28,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,False,True,False,False,False,False,False,False,True,False,False,False
350,0,5,4,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,48000,False,True,False,False,False,False,False,False,False,False,False,True
400,0,4,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,60000,False,True,False,False,True,False,False,False,False,False,False,False
250,5,5,5,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,120000,False,True,False,False,True,False,False,False,False,False,False,False
300,0,6,4,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,130000,False,True,False,False,False,False,False,True,False,False,False,False
320,0,5,5,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,75000,False,True,False,False,False,False,False,False,True,False,False,False
432,0,3,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,120000,False,True,False,False,False,False,True,False,False,False,False,False
400,20,7,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,120000,False,True,False,False,False,True,False,False,False,False,False,False
350,11,4,4,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,160000,False,True,False,False,False,False,False,False,True,False,False,False
270,0,5,5,4,1,1,0,0,0,1,1,0,0,0,1,1,0,0,80000,False,True,False,False,True,False,False,False,False,False,False,False
400,4,4,4,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,100000,False,True,False,False,False,False,False,False,True,False,False,False
375,10,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,120000,False,True,False,False,True,False,False,False,False,False,False,False
400,32,7,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,85000,False,True,False,False,False,False,False,False,False,True,False,False
250,4,3,3,2,1,1,1,1,0,1,0,1,0,0,0,1,0,0,80000,False,True,False,False,False,False,False,False,False,False,False,True
350,6,4,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,95000,False,True,False,False,False,False,False,False,False,False,False,True
300,0,5,4,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,48000,False,True,False,False,False,False,False,False,True,False,False,False
375,0,5,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45000,False,True,False,False,False,False,False,False,False,False,False,True
312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000,False,False,True,False,False,False,False,True,False,False,False,False
375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000,False,False,True,False,False,False,False,True,False,False,False,False
250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000,False,False,True,False,False,False,False,False,True,False,False,False
312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000,False,False,True,False,False,False,False,False,True,False,False,False
280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000,False,False,True,False,False,False,False,True,False,False,False,False
350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000,False,False,True,False,True,False,False,False,False,False,False,False
400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000,False,False,True,False,True,False,False,False,False,False,False,False
350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000,False,False,True,False,True,False,False,False,False,False,False,False
250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000,False,False,True,False,False,False,False,False,False,False,False,True
250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000,False,False,True,False,False,False,True,False,False,False,False,False
300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000,False,False,True,False,False,False,False,False,False,True,False,False
350,4,6,5,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,160000,False,False,True,False,False,False,False,False,False,False,False,True
170,0,2,3,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,50000,False,False,True,False,False,False,False,False,True,False,False,False
300,13,4,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,80000,False,False,True,False,False,False,False,False,True,False,False,False
350,5,7,5,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,160000,False,False,True,False,False,False,False,False,False,False,False,True
350,0,5,4,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,False,False,False,True
300,3,4,4,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,145000,False,False,True,False,False,False,False,False,True,False,False,False
350,5,3,4,4,1,1,1,1,0,1,1,0,1,0,1,0,0,0,130000,False,False,True,False,False,True,False,False,False,False,False,False
375,7,5,5,3,1,1,1,1,0,1,1,0,0,0,1,1,0,0,90000,False,False,True,False,False,False,False,True,False,False,False,False
400,3,6,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,120000,False,False,True,False,False,True,False,False,False,False,False,False
480,7,5,4,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,130000,False,False,True,False,False,False,False,True,False,False,False,False
312,5,7,5,2,0,1,1,0,0,0,1,0,1,0,1,1,0,0,60000,False,False,True,False,False,False,False,False,False,False,False,True
300,7,3,4,3,1,1,1,1,1,1,1,1,1,0,1,1,0,0,115000,False,False,True,False,False,False,False,True,False,False,False,False
250,0,3,3,2,1,1,0,1,0,1,0,1,1,0,1,0,0,0,100000,False,False,True,False,False,False,False,False,True,False,False,False
400,7,4,5,4,1,1,1,1,0,1,1,1,1,0,1,1,0,0,160000,False,False,True,False,True,False,False,False,False,False,False,False
320,10,4,4,2,1,1,1,0,0,1,0,0,1,0,1,1,0,0,85000,False,False,True,False,False,False,False,True,False,False,False,False
330,7,5,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,False,False,False,True
450,3,5,5,4,0,1,1,1,0,1,1,0,1,0,0,1,0,0,160000,False,False,True,False,False,False,False,False,False,False,False,True
300,3,3,5,4,1,1,1,1,0,1,1,1,0,1,1,1,0,0,120000,False,False,True,False,False,False,False,False,False,False,False,True
450,2,5,5,5,1,1,1,1,0,1,1,0,1,1,0,1,1,0,175000,False,False,True,False,True,False,False,False,False,False,False,False
330,0,5,5,3,1,0,1,1,0,1,1,0,1,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,False,False,False,True
500,6,4,4,4,1,1,1,1,0,1,1,1,1,0,0,1,1,1,135000,False,False,True,False,False,False,False,False,True,False,False,False
300,5,3,4,4,1,1,1,1,1,1,1,1,1,0,1,1,0,0,115000,False,False,True,False,False,False,False,True,False,False,False,False
360,8,4,5,2,1,1,1,1,0,1,1,1,0,0,1,1,0,0,60000,False,False,True,False,False,False,False,False,True,False,False,False
400,6,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000,False,False,True,False,True,False,False,False,False,False,False,False
350,6,5,5,4,1,1,1,1,0,1,1,1,1,0,1,1,0,0,160000,False,False,True,False,False,False,False,False,True,False,False,False
280,5,3,5,3,1,1,1,1,0,1,0,1,1,0,1,1,0,0,50000,False,False,True,False,False,False,False,False,False,False,False,True
300,9,3,4,4,1,0,1,1,0,1,1,0,0,0,1,1,0,0,85000,False,False,True,False,False,False,False,True,False,False,False,False
375,9,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000,False,False,True,False,False,False,False,False,False,False,False,True
220,10,4,3,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,45000,False,False,True,False,False,False,False,False,False,True,False,False
400,6,7,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,1,160000,False,False,True,False,False,False,False,False,False,False,False,True
300,8,3,3,2,1,1,1,1,0,0,1,0,0,0,1,1,0,0,85000,False,False,True,False,True,False,False,False,False,False,False,False
400,3,5,5,4,1,1,1,1,0,1,1,0,1,0,1,0,0,0,80000,False,False,True,False,True,False,False,False,False,False,False,False
350,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,110000,False,False,True,False,False,False,False,False,False,False,False,True
375,7,4,5,2,1,1,1,1,0,0,1,1,0,0,1,1,0,0,100000,False,False,True,False,False,False,False,False,False,False,False,True
250,5,3,4,2,1,1,1,1,0,1,0,1,1,0,1,1,0,0,90000,False,False,True,False,False,False,False,False,True,False,False,False
450,5,5,5,3,1,1,1,1,0,1,1,1,1,0,1,1,1,0,140000,False,False,True,False,False,False,False,False,False,False,False,True
500,0,5,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140000,False,False,True,False,False,False,False,False,True,False,False,False
185,0,3,3,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,60000,False,False,True,False,False,False,False,False,True,False,False,False
300,2,6,5,2,1,1,1,1,0,0,0,0,1,0,1,0,1,0,110000,False,False,True,False,False,False,False,False,False,True,False,False
250,6,6,5,3,1,1,1,1,0,0,0,1,1,0,1,1,1,0,150000,False,False,True,False,False,False,False,False,False,False,False,True
360,0,5,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,110000,False,False,True,False,True,False,False,False,False,False,False,False
230,0,4,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000,False,False,True,False,False,False,False,False,False,False,False,True
300,0,5,3,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,40000,False,False,True,False,False,False,False,False,False,False,True,False
450,18,5,5,3,1,0,1,1,0,0,1,0,1,0,0,1,0,0,65000,False,False,True,False,False,False,False,False,True,False,False,False
300,4,7,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,150000,False,False,True,False,False,False,False,False,True,False,False,False
375,6,6,4,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,120000,False,False,True,False,False,False,False,True,False,False,False,False
250,2,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000,False,False,True,False,False,False,False,False,True,False,False,False
200,0,5,3,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,35000,False,False,True,False,True,False,False,False,False,False,False,False
250,2,5,4,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,50000,False,False,True,False,False,False,False,False,False,False,False,True
312,2,7,5,3,1,1,1,1,0,0,1,1,1,0,1,1,0,0,70000,False,False,True,False,False,False,False,True,False,False,False,False
350,2,5,5,3,1,1,1,1,0,0,1,1,1,0,1,0,0,0,120000,False,False,True,False,False,False,False,False,False,False,False,True
240,4,4,5,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,150000,False,False,True,False,False,False,False,False,True,False,False,False
280,10,5,5,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,100000,False,False,True,False,False,False,False,False,True,False,False,False
400,3,5,3,2,0,1,1,1,0,0,1,1,1,0,1,1,0,0,50000,False,False,True,False,False,False,False,True,False,False,False,False
356,10,5,5,3,1,1,1,1,0,1,1,1,0,0,0,1,0,0,125000,False,False,True,False,False,False,False,False,True,False,False,False
300,0,7,5,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,45000,False,False,True,False,True,False,False,False,False,False,False,False
300,0,5,5,3,1,1,1,0,0,0,1,0,1,0,0,1,1,0,65000,False,False,True,False,False,False,False,False,False,False,False,True
400,0,7,4,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,70000,False,False,True,False,False,False,False,False,True,False,False,False
350,7,5,4,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,110000,False,False,True,False,False,False,False,False,True,False,False,False
375,5,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,170000,False,False,True,False,True,False,False,False,False,False,False,False
400,2,5,5,4,1,1,1,0,0,1,1,1,1,0,1,1,0,0,65000,False,False,True,False,False,False,False,True,False,False,False,False
330,0,5,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,36000,False,False,True,False,False,False,False,False,False,False,False,True
492,5,5,5,4,1,1,1,1,1,1,1,1,1,0,0,1,0,0,55000,False,False,True,False,True,False,False,False,False,False,False,False
211,0,3,3,3,1,1,1,1,0,1,1,1,1,0,0,1,0,0,135000,False,False,True,False,False,False,False,False,False,True,False,False
440,0,5,5,2,1,1,1,1,0,1,1,1,0,0,0,1,0,0,175000,False,False,True,True,False,False,False,False,False,False,False,False
380,8,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,100000,False,False,True,False,True,False,False,False,False,False,False,False
160,5,3,4,2,1,1,0,1,0,1,0,1,1,0,0,0,0,0,95000,False,False,True,False,True,False,False,False,False,False,False,False
220,0,6,4,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,35000,False,False,True,False,True,False,False,False,False,False,False,False
430,0,6,3,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,60000,False,False,True,False,False,False,False,False,True,False,False,False
280,0,6,4,3,1,1,0,1,1,1,1,0,1,0,1,1,0,1,50000,False,False,True,False,False,False,False,True,False,False,False,False
350,0,5,5,2,1,1,1,1,0,1,1,0,1,1,1,1,1,0,95000,False,False,True,False,False,False,False,False,True,False,False,False
370,15,3,4,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,120000,False,False,True,False,False,False,False,False,False,False,True,False
512,8,5,5,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,50000,False,False,True,False,False,False,False,False,True,False,False,False
313,2,7,5,3,1,1,1,1,0,1,1,1,1,0,1,1,1,1,65000,False,False,True,False,False,False,False,False,False,False,False,True
300,8,5,5,2,1,0,1,1,0,1,0,1,1,1,1,1,0,0,150000,False,False,True,False,False,False,False,False,True,False,False,False
